record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,units_sold
116929,29/05/12,9425,320485,205.9125,205.9125,0,0,14
116930,29/05/12,9425,378934,205.9125,205.9125,0,0,14
116931,29/05/12,9425,222765,205.2,205.2,0,0,24
116932,29/05/12,9425,223245,205.2,205.2,0,0,41
116933,29/05/12,9425,223153,212.325,212.325,0,0,20
116936,29/05/12,9425,245338,469.5375,469.5375,0,0,7
116938,29/05/12,9425,679023,213.0375,213.0375,0,0,7
116940,29/05/12,9432,216418,87.6375,87.6375,0,0,44
116941,29/05/12,9432,216419,87.6375,87.6375,0,0,24
116942,29/05/12,9432,300021,87.6375,87.6375,0,0,25
116943,29/05/12,9432,300291,108.3,108.3,0,0,7
116945,29/05/12,9432,216425,131.8125,131.8125,0,0,14
116946,29/05/12,9432,216233,128.9625,128.9625,0,0,41
116947,29/05/12,9432,217390,135.375,163.875,1,1,64
116948,29/05/12,9432,217217,230.1375,230.1375,0,0,14
116950,29/05/12,9432,219844,235.125,235.125,0,0,14
116951,29/05/12,9432,219009,191.6625,191.6625,0,0,83
116952,29/05/12,9432,219029,295.6875,295.6875,0,0,19
116953,29/05/12,9432,222087,217.3125,217.3125,0,0,32
116955,29/05/12,9432,378934,205.9125,205.9125,0,0,2
116956,29/05/12,9432,222765,205.2,205.2,0,0,29
116957,29/05/12,9432,223245,204.4875,204.4875,0,0,38
116958,29/05/12,9432,223153,209.475,209.475,0,0,34
116960,29/05/12,9432,245387,469.5375,469.5375,0,0,10
116961,29/05/12,9432,245338,469.5375,469.5375,0,0,6
116964,29/05/12,9436,216418,86.925,86.925,0,0,19
116969,29/05/12,9436,216233,125.4,125.4,0,0,56
116970,29/05/12,9436,217390,136.0875,162.45,1,1,43
116971,29/05/12,9436,217217,210.9,210.9,0,0,10
116972,29/05/12,9436,217777,228.7125,228.7125,0,0,24
116973,29/05/12,9436,219844,234.4125,234.4125,0,0,21
116974,29/05/12,9436,219009,198.7875,198.7875,0,0,66
116975,29/05/12,9436,219029,312.7875,312.7875,0,0,26
116976,29/05/12,9436,222087,184.5375,234.4125,0,0,20
116977,29/05/12,9436,222765,240.825,240.825,0,0,11
116978,29/05/12,9436,223245,227.2875,227.2875,0,0,21
116982,29/05/12,9436,245338,469.5375,469.5375,0,0,4
116983,29/05/12,9456,216418,88.35,88.35,0,0,22
116984,29/05/12,9456,216419,86.2125,86.2125,0,0,20
116985,29/05/12,9456,300021,87.6375,87.6375,0,0,11
116986,29/05/12,9456,216425,129.675,129.675,0,0,19
116987,29/05/12,9456,216233,128.9625,128.9625,0,0,25
116988,29/05/12,9456,217390,134.6625,164.5875,1,0,25
116989,29/05/12,9456,217217,230.85,230.85,0,0,10
116990,29/05/12,9456,219844,232.9875,232.9875,0,0,7
116991,29/05/12,9456,219009,192.375,192.375,0,0,84
116992,29/05/12,9456,219029,295.6875,295.6875,0,0,8
116993,29/05/12,9456,222087,205.9125,205.9125,0,0,48
116994,29/05/12,9456,320485,205.9125,205.9125,0,0,26
116997,29/05/12,9456,223245,192.375,192.375,0,0,62
116998,29/05/12,9456,223153,212.325,212.325,0,0,37
117001,29/05/12,9456,245338,469.5375,469.5375,0,0,11
117003,29/05/12,9479,216418,88.35,87.6375,0,1,73
117004,29/05/12,9479,216419,88.35,87.6375,0,1,120
117007,29/05/12,9479,216425,133.2375,133.2375,0,0,13
117008,29/05/12,9479,216233,131.8125,131.8125,0,0,40
117009,29/05/12,9479,217390,136.8,163.1625,1,0,78
117010,29/05/12,9479,217217,229.425,229.425,0,0,20
117011,29/05/12,9479,217777,237.975,237.975,0,0,7
117012,29/05/12,9479,219844,235.125,235.125,0,0,12
117013,29/05/12,9479,219009,190.95,190.95,0,0,79
117014,29/05/12,9479,219029,312.7875,312.7875,0,0,30
117015,29/05/12,9479,222087,196.65,234.4125,0,0,37
117016,29/05/12,9479,320485,205.9125,205.9125,0,0,27
117017,29/05/12,9479,378934,205.9125,205.9125,0,0,35
117018,29/05/12,9479,222765,240.825,240.825,0,0,39
117019,29/05/12,9479,223245,227.2875,227.2875,0,0,34
117020,29/05/12,9479,223153,227.2875,227.2875,0,0,32
117022,29/05/12,9479,245387,469.5375,469.5375,0,0,2
117023,29/05/12,9479,245338,469.5375,469.5375,0,0,10
117024,29/05/12,9479,547934,177.4125,177.4125,0,0,17
117025,29/05/12,9481,216418,106.1625,105.45,0,1,189
117026,29/05/12,9481,216419,106.1625,104.7375,0,1,122
117027,29/05/12,9481,300021,106.1625,103.3125,0,1,89
117029,29/05/12,9481,216425,132.525,132.525,0,0,95
117030,29/05/12,9481,216233,133.95,133.95,0,0,55
117031,29/05/12,9481,217390,136.8,139.65,1,0,203
117034,29/05/12,9481,219844,337.0125,337.0125,0,0,22
117035,29/05/12,9481,219009,179.55,199.5,0,0,88
117036,29/05/12,9481,219029,319.2,319.2,0,0,61
117037,29/05/12,9481,222087,172.425,206.625,0,0,94
117040,29/05/12,9481,222765,234.4125,234.4125,0,0,74
117041,29/05/12,9481,223245,153.9,194.5125,0,0,101
117045,29/05/12,9481,245338,498.0375,498.0375,0,0,30
117049,29/05/12,9490,216418,88.35,88.35,0,0,55
117050,29/05/12,9490,216419,87.6375,87.6375,0,0,81
117051,29/05/12,9490,300021,89.0625,89.0625,0,0,17
117053,29/05/12,9490,216425,128.25,128.25,0,0,19
117054,29/05/12,9490,216233,128.9625,128.9625,0,0,23
117055,29/05/12,9490,217390,139.65,156.75,1,0,48
117058,29/05/12,9490,219009,189.525,189.525,0,0,61
117059,29/05/12,9490,219029,312.7875,312.7875,0,0,27
117060,29/05/12,9490,222087,199.5,234.4125,0,0,31
117061,29/05/12,9490,320485,205.9125,205.9125,0,0,35
117062,29/05/12,9490,378934,205.9125,205.9125,0,0,14
117063,29/05/12,9490,222765,240.825,240.825,0,0,30
117064,29/05/12,9490,223245,227.2875,227.2875,0,0,21
117068,29/05/12,9490,245338,469.5375,469.5375,0,0,6
117070,29/05/12,9498,216418,86.2125,86.2125,0,0,30
117071,29/05/12,9498,216419,89.0625,89.0625,0,0,8
117073,29/05/12,9498,300291,104.7375,104.7375,0,0,8
117074,29/05/12,9498,216425,128.25,128.25,0,0,25
117075,29/05/12,9498,216233,126.1125,126.1125,0,0,48
117076,29/05/12,9498,217390,123.975,156.75,1,0,49
117079,29/05/12,9498,219009,195.225,195.225,0,0,150
117080,29/05/12,9498,219029,312.7875,312.7875,0,0,18
117081,29/05/12,9498,222087,209.475,234.4125,0,0,29
117083,29/05/12,9498,222765,240.825,240.825,0,0,16
117084,29/05/12,9498,223245,218.025,218.025,0,0,60
117085,29/05/12,9498,223153,218.7375,218.7375,0,0,42
117088,29/05/12,9498,245338,469.5375,469.5375,0,0,6
117091,29/05/12,9532,216418,86.925,86.925,0,0,41
117092,29/05/12,9532,216419,86.2125,86.2125,0,0,62
117093,29/05/12,9532,300021,86.925,86.925,0,0,21
117095,29/05/12,9532,216425,131.1,131.1,0,0,25
117096,29/05/12,9532,216233,130.3875,130.3875,0,0,47
117097,29/05/12,9532,217390,138.225,163.1625,1,1,105
117098,29/05/12,9532,217217,230.85,230.85,0,0,42
117099,29/05/12,9532,217777,230.85,230.85,0,0,39
117100,29/05/12,9532,219844,231.5625,231.5625,0,0,29
117101,29/05/12,9532,219009,190.95,190.95,0,0,111
117102,29/05/12,9532,219029,312.075,312.075,0,0,43
117103,29/05/12,9532,222087,183.1125,234.4125,0,0,49
117104,29/05/12,9532,320485,205.9125,205.9125,0,0,21
117106,29/05/12,9532,222765,240.825,240.825,0,0,25
117107,29/05/12,9532,223245,227.2875,227.2875,0,0,22
117108,29/05/12,9532,223153,227.2875,227.2875,0,0,23
117109,29/05/12,9532,398721,469.5375,469.5375,0,0,2
117110,29/05/12,9532,245387,469.5375,469.5375,0,0,10
117111,29/05/12,9532,245338,469.5375,469.5375,0,0,11
117113,29/05/12,9578,216418,106.1625,106.1625,0,0,49
117114,29/05/12,9578,216419,104.7375,104.7375,0,0,55
117117,29/05/12,9578,216425,130.3875,130.3875,0,0,24
117118,29/05/12,9578,216233,133.95,133.95,0,0,39
117119,29/05/12,9578,217390,137.5125,141.075,1,0,80
117121,29/05/12,9578,219009,188.8125,188.8125,0,0,59
117122,29/05/12,9578,219029,327.0375,327.0375,0,0,20
117123,29/05/12,9578,222087,166.0125,217.3125,0,0,40
117126,29/05/12,9578,222765,234.4125,234.4125,0,0,38
117130,29/05/12,9578,245338,498.0375,498.0375,0,0,16
117133,29/05/12,9672,216418,104.7375,105.45,0,1,74
117134,29/05/12,9672,216419,105.45,106.875,0,1,43
117135,29/05/12,9672,300021,106.1625,106.1625,0,1,58
117137,29/05/12,9672,216425,133.95,133.95,0,0,31
117138,29/05/12,9672,216233,133.2375,133.2375,0,0,49
117139,29/05/12,9672,217390,139.65,141.7875,1,1,125
117143,29/05/12,9672,219009,218.025,218.025,0,0,39
117144,29/05/12,9672,219029,327.0375,327.0375,0,0,49
117145,29/05/12,9672,222087,203.775,203.775,0,0,43
117146,29/05/12,9672,222765,234.4125,234.4125,0,0,74
117147,29/05/12,9672,223245,198.7875,198.7875,0,0,88
117148,29/05/12,9672,223153,208.05,208.05,0,0,23
117151,29/05/12,9672,245338,498.0375,498.0375,0,0,10
117153,29/05/12,9611,216418,106.1625,106.1625,0,0,220
117154,29/05/12,9611,216419,106.1625,106.1625,0,0,95
117155,29/05/12,9611,300021,105.45,105.45,0,0,153
117158,29/05/12,9611,216425,133.2375,133.2375,0,0,64
117159,29/05/12,9611,216233,132.525,132.525,0,0,44
117160,29/05/12,9611,217390,136.0875,136.0875,1,1,163
117162,29/05/12,9611,219009,210.1875,210.1875,0,0,106
117163,29/05/12,9611,219029,327.0375,327.0375,0,0,39
117164,29/05/12,9611,222087,175.275,229.425,0,0,96
117165,29/05/12,9611,320485,213.0375,213.0375,0,0,62
117166,29/05/12,9611,378934,213.0375,213.0375,0,0,38
117168,29/05/12,9611,222765,234.4125,234.4125,0,0,77
117169,29/05/12,9611,223245,197.3625,197.3625,0,0,120
117170,29/05/12,9611,223153,210.1875,210.1875,0,0,74
117171,29/05/12,9611,398721,498.0375,498.0375,0,0,7
117172,29/05/12,9611,245387,498.0375,498.0375,0,0,8
117173,29/05/12,9611,245338,498.0375,498.0375,0,0,35
117174,29/05/12,9611,600934,448.1625,448.1625,0,0,9
117175,29/05/12,9611,547934,177.4125,177.4125,0,0,45
117178,29/05/12,9613,216418,106.875,105.45,0,1,295
117179,29/05/12,9613,216419,106.1625,106.1625,0,1,201
117180,29/05/12,9613,300021,106.875,106.1625,0,1,74
117181,29/05/12,9613,300291,111.15,110.4375,0,1,12
117183,29/05/12,9613,216425,133.2375,133.2375,0,0,90
117184,29/05/12,9613,216233,132.525,132.525,0,0,60
117185,29/05/12,9613,217390,139.65,134.6625,1,0,181
117189,29/05/12,9613,219009,203.0625,203.0625,0,0,74
117190,29/05/12,9613,219029,327.0375,327.0375,0,0,42
117191,29/05/12,9613,222087,178.125,205.9125,0,0,72
117192,29/05/12,9613,320485,213.0375,213.0375,0,0,40
117193,29/05/12,9613,378934,213.0375,213.0375,0,0,13
117195,29/05/12,9613,222765,233.7,233.7,0,0,78
117196,29/05/12,9613,223245,197.3625,227.2875,0,0,84
117197,29/05/12,9613,223153,213.0375,213.0375,0,0,43
117198,29/05/12,9613,398721,498.0375,498.0375,0,0,8
117199,29/05/12,9613,245387,498.0375,498.0375,0,0,8
117200,29/05/12,9613,245338,498.0375,498.0375,0,0,21
117202,29/05/12,9613,547934,177.4125,177.4125,0,0,14
117206,29/05/12,9632,216418,86.2125,86.2125,0,0,17
117207,29/05/12,9632,216419,86.2125,86.2125,0,0,26
117208,29/05/12,9632,300021,88.35,88.35,0,0,17
117209,29/05/12,9632,300291,109.725,109.725,0,0,5
117210,29/05/12,9632,216425,130.3875,130.3875,0,0,9
117211,29/05/12,9632,216233,132.525,132.525,0,0,42
117212,29/05/12,9632,217390,128.9625,150.3375,1,0,44
117215,29/05/12,9632,219009,198.7875,198.7875,0,0,86
117216,29/05/12,9632,219029,295.6875,295.6875,0,0,11
117217,29/05/12,9632,222087,186.675,210.9,0,0,43
117218,29/05/12,9632,320485,205.9125,205.9125,0,0,6
117219,29/05/12,9632,222765,205.2,205.2,0,0,8
117221,29/05/12,9632,223153,212.325,212.325,0,0,46
117224,29/05/12,9632,245338,469.5375,469.5375,0,0,8
117226,29/05/12,9680,216418,87.6375,87.6375,0,0,38
117227,29/05/12,9680,216419,86.925,85.5,0,1,51
117229,29/05/12,9680,216425,134.6625,134.6625,0,0,7
117230,29/05/12,9680,216233,128.9625,128.9625,0,0,23
117231,29/05/12,9680,217390,138.225,158.8875,1,0,14
117234,29/05/12,9680,219009,184.5375,184.5375,0,0,40
117235,29/05/12,9680,219029,295.6875,295.6875,0,0,7
117236,29/05/12,9680,222087,227.2875,227.2875,0,0,10
117238,29/05/12,9680,222765,205.2,205.2,0,0,13
117239,29/05/12,9680,223245,205.9125,205.9125,0,0,55
117240,29/05/12,9680,223153,208.7625,200.925,0,1,66
117242,29/05/12,9680,245387,469.5375,469.5375,0,0,4
117243,29/05/12,9680,245338,469.5375,469.5375,0,0,3
117244,29/05/12,9700,216418,106.1625,106.1625,0,0,13
117247,29/05/12,9700,216233,134.6625,134.6625,0,0,12
117249,29/05/12,9700,219009,225.8625,225.8625,0,0,12
117251,29/05/12,9700,222087,227.2875,227.2875,0,0,7
117253,29/05/12,9700,223245,205.2,205.2,0,0,36
117257,29/05/12,9713,216418,106.1625,106.1625,0,0,150
117258,29/05/12,9713,216419,106.1625,106.1625,0,0,71
117259,29/05/12,9713,300021,106.875,106.875,0,0,58
117260,29/05/12,9713,216425,134.6625,134.6625,0,0,23
117261,29/05/12,9713,216233,133.95,133.95,0,0,34
117262,29/05/12,9713,217390,138.9375,140.3625,1,0,83
117266,29/05/12,9713,219009,206.625,206.625,0,0,52
117267,29/05/12,9713,219029,327.0375,327.0375,0,0,43
117268,29/05/12,9713,222087,151.7625,221.5875,0,0,70
117269,29/05/12,9713,320485,213.0375,213.0375,0,0,28
117270,29/05/12,9713,378934,213.0375,213.0375,0,0,14
117271,29/05/12,9713,222765,234.4125,234.4125,0,0,43
117272,29/05/12,9713,223245,192.375,192.375,0,0,63
117274,29/05/12,9713,398721,498.0375,498.0375,0,0,17
117275,29/05/12,9713,245387,498.0375,498.0375,0,1,18
117276,29/05/12,9713,245338,498.0375,498.0375,0,0,18
117279,29/05/12,9731,216418,106.1625,106.1625,0,0,90
117280,29/05/12,9731,216419,106.875,106.875,0,0,23
117283,29/05/12,9731,216425,133.95,133.95,0,0,21
117284,29/05/12,9731,216233,131.8125,131.8125,0,0,27
117287,29/05/12,9731,219009,218.025,218.025,0,0,43
117288,29/05/12,9731,219029,327.0375,327.0375,0,0,21
117289,29/05/12,9731,222087,131.1,212.325,0,0,37
117292,29/05/12,9731,222765,213.0375,213.0375,0,0,37
117293,29/05/12,9731,223245,191.6625,191.6625,0,0,30
117294,29/05/12,9731,223153,213.0375,213.0375,0,0,12
117297,29/05/12,9731,245338,498.0375,498.0375,0,0,7
117300,29/05/12,9745,216418,106.1625,106.1625,0,0,156
117301,29/05/12,9745,216419,105.45,105.45,0,1,78
117302,29/05/12,9745,300021,106.1625,105.45,0,1,81
117304,29/05/12,9745,216425,133.2375,133.2375,0,0,39
117305,29/05/12,9745,216233,132.525,132.525,0,0,41
117306,29/05/12,9745,217390,138.9375,136.8,1,1,187
117309,29/05/12,9745,219009,206.625,206.625,0,0,53
117310,29/05/12,9745,219029,327.0375,327.0375,0,0,41
117311,29/05/12,9745,222087,175.9875,233.7,0,0,68
117312,29/05/12,9745,320485,213.0375,213.0375,0,0,17
117314,29/05/12,9745,222765,234.4125,234.4125,0,0,46
117315,29/05/12,9745,223245,185.25,185.25,0,0,60
117316,29/05/12,9745,223153,213.0375,213.0375,0,0,23
117318,29/05/12,9745,245387,498.0375,498.0375,0,0,1
117319,29/05/12,9745,245338,498.0375,498.0375,0,0,9
117321,29/05/12,9745,547934,177.4125,177.4125,0,0,34
117322,29/05/12,9770,216418,85.5,85.5,0,0,17
117327,29/05/12,9770,216233,130.3875,130.3875,0,0,38
117328,29/05/12,9770,217390,130.3875,163.875,1,0,40
117331,29/05/12,9770,219844,232.9875,232.9875,0,0,23
117332,29/05/12,9770,219009,188.8125,188.8125,0,0,58
117333,29/05/12,9770,219029,295.6875,295.6875,0,0,9
117334,29/05/12,9770,222087,185.25,227.2875,0,0,32
117335,29/05/12,9770,320485,205.9125,205.9125,0,0,11
117337,29/05/12,9770,222765,205.2,205.2,0,0,17
117339,29/05/12,9770,223153,212.325,212.325,0,0,26
117341,29/05/12,9770,245387,469.5375,469.5375,0,0,5
117344,29/05/12,9789,216418,87.6375,87.6375,0,0,35
117345,29/05/12,9789,216419,89.0625,89.0625,0,0,53
117348,29/05/12,9789,216233,129.675,129.675,0,0,11
117349,29/05/12,9789,217390,141.7875,163.1625,1,1,52
117351,29/05/12,9789,219009,192.375,192.375,0,0,93
117352,29/05/12,9789,219029,312.7875,312.7875,0,0,30
117353,29/05/12,9789,222087,234.4125,234.4125,0,0,31
117354,29/05/12,9789,320485,205.9125,205.9125,0,0,39
117355,29/05/12,9789,378934,205.9125,205.9125,0,0,24
117356,29/05/12,9789,222765,240.825,240.825,0,0,37
117357,29/05/12,9789,223245,227.2875,227.2875,0,0,26
117358,29/05/12,9789,223153,227.2875,227.2875,0,0,42
117360,29/05/12,9789,245387,469.5375,469.5375,0,0,3
117361,29/05/12,9789,245338,469.5375,469.5375,0,0,11
117363,29/05/12,9789,547934,177.4125,177.4125,0,0,25
117364,29/05/12,9813,216418,86.925,86.925,0,1,21
117365,29/05/12,9813,216419,84.7875,87.6375,0,1,19
117369,29/05/12,9813,216425,127.5375,127.5375,0,0,17
117370,29/05/12,9813,216233,126.825,126.825,0,0,34
117371,29/05/12,9813,217390,133.2375,157.4625,1,0,42
117372,29/05/12,9813,217217,218.7375,218.7375,0,0,15
117373,29/05/12,9813,217777,223.725,223.725,0,0,7
117374,29/05/12,9813,219844,232.9875,232.9875,0,0,7
117375,29/05/12,9813,219009,198.7875,198.7875,0,0,67
117376,29/05/12,9813,219029,304.2375,304.2375,0,0,25
117377,29/05/12,9813,222087,170.2875,216.6,0,0,16
117380,29/05/12,9813,222765,240.825,240.825,0,0,12
117381,29/05/12,9813,223245,216.6,216.6,0,0,47
117382,29/05/12,9813,223153,227.2875,227.2875,0,0,16
117385,29/05/12,9823,216418,106.1625,106.1625,0,0,131
117386,29/05/12,9823,216419,106.1625,106.1625,0,0,67
117387,29/05/12,9823,300021,105.45,105.45,0,0,106
117388,29/05/12,9823,300291,104.7375,104.7375,0,0,16
117389,29/05/12,9823,327492,112.575,112.575,0,0,27
117390,29/05/12,9823,216425,133.95,133.95,0,0,67
117391,29/05/12,9823,216233,132.525,132.525,0,0,98
117392,29/05/12,9823,217390,138.9375,137.5125,1,1,204
117394,29/05/12,9823,217777,341.2875,341.2875,0,0,2
117395,29/05/12,9823,219844,336.3,336.3,0,0,10
117396,29/05/12,9823,219009,191.6625,191.6625,0,0,109
117397,29/05/12,9823,219029,321.3375,321.3375,0,0,83
117398,29/05/12,9823,222087,193.8,193.8,0,0,147
117399,29/05/12,9823,320485,213.0375,213.0375,0,0,65
117400,29/05/12,9823,378934,213.0375,213.0375,0,0,22
117403,29/05/12,9823,222765,234.4125,234.4125,0,0,88
117404,29/05/12,9823,223245,195.225,195.225,0,0,82
117405,29/05/12,9823,223153,210.1875,210.1875,0,0,35
117407,29/05/12,9823,245387,498.0375,498.0375,0,0,18
117408,29/05/12,9823,245338,498.0375,498.0375,0,0,20
117409,29/05/12,9823,600934,448.1625,448.1625,0,0,13
117410,29/05/12,9823,547934,177.4125,177.4125,0,0,24
117411,29/05/12,9823,673209,275.7375,355.5375,1,0,79
117413,29/05/12,9837,216418,106.1625,106.1625,0,1,63
117414,29/05/12,9837,216419,105.45,105.45,0,1,46
117415,29/05/12,9837,300021,106.1625,104.7375,0,1,60
117417,29/05/12,9837,216425,130.3875,130.3875,0,0,29
117418,29/05/12,9837,216233,133.95,133.95,0,0,47
117419,29/05/12,9837,217390,141.075,136.8,1,0,92
117420,29/05/12,9837,217217,341.2875,341.2875,0,0,25
117423,29/05/12,9837,219009,196.65,241.5375,0,0,32
117424,29/05/12,9837,219029,327.0375,327.0375,0,0,34
117425,29/05/12,9837,222087,178.125,208.05,0,0,54
117426,29/05/12,9837,222765,222.3,222.3,0,0,55
117427,29/05/12,9837,223245,198.7875,198.7875,0,0,46
117428,29/05/12,9837,223153,213.0375,213.0375,0,0,31
117430,29/05/12,9837,245387,498.0375,498.0375,0,0,14
117431,29/05/12,9837,245338,498.0375,498.0375,0,0,8
117432,29/05/12,9809,216418,106.1625,106.1625,0,0,102
117433,29/05/12,9809,216419,106.1625,106.1625,0,0,60
117434,29/05/12,9809,300021,106.1625,106.1625,0,0,49
117435,29/05/12,9809,216425,133.2375,133.2375,0,0,29
117436,29/05/12,9809,216233,134.6625,134.6625,0,0,63
117437,29/05/12,9809,217390,140.3625,141.075,1,0,157
117441,29/05/12,9809,219009,197.3625,197.3625,0,0,24
117442,29/05/12,9809,219029,327.0375,327.0375,0,0,49
117443,29/05/12,9809,222087,181.6875,234.4125,0,0,49
117444,29/05/12,9809,222765,234.4125,234.4125,0,0,63
117445,29/05/12,9809,223245,198.7875,198.7875,0,0,47
117449,29/05/12,9809,245338,498.0375,498.0375,0,0,7
117450,29/05/12,9809,547934,177.4125,177.4125,0,0,11
117452,29/05/12,9845,216418,106.1625,106.1625,0,0,218
117453,29/05/12,9845,216419,106.1625,106.1625,0,0,130
117454,29/05/12,9845,300021,105.45,105.45,0,0,149
117457,29/05/12,9845,216425,132.525,132.525,0,0,80
117458,29/05/12,9845,216233,131.8125,131.8125,0,0,106
117459,29/05/12,9845,217390,138.225,136.8,1,0,237
117460,29/05/12,9845,217217,326.325,326.325,0,0,10
117463,29/05/12,9845,219009,198.075,198.075,0,0,129
117464,29/05/12,9845,219029,310.65,310.65,0,0,84
117465,29/05/12,9845,222087,146.775,214.4625,0,0,123
117466,29/05/12,9845,320485,213.0375,213.0375,0,0,40
117470,29/05/12,9845,222765,222.3,222.3,0,0,83
117471,29/05/12,9845,223245,198.075,198.075,0,0,171
117472,29/05/12,9845,223153,207.3375,207.3375,0,0,95
117474,29/05/12,9845,245387,498.0375,498.0375,0,0,10
117475,29/05/12,9845,245338,498.0375,498.0375,0,0,23
117476,29/05/12,9845,547934,177.4125,177.4125,0,0,17
117479,29/05/12,9872,216418,89.0625,89.0625,0,0,89
117480,29/05/12,9872,216419,88.35,88.35,0,0,85
117481,29/05/12,9872,300021,86.2125,86.2125,0,0,15
117482,29/05/12,9872,216425,131.1,131.1,0,0,10
117483,29/05/12,9872,216233,131.1,131.1,0,0,44
117484,29/05/12,9872,217390,138.9375,159.6,1,0,48
117485,29/05/12,9872,217217,235.125,235.125,0,0,30
117486,29/05/12,9872,217777,235.8375,235.8375,0,0,18
117487,29/05/12,9872,219844,235.125,235.125,0,0,13
117488,29/05/12,9872,219009,192.375,192.375,0,0,134
117489,29/05/12,9872,219029,295.6875,295.6875,0,0,33
117490,29/05/12,9872,222087,210.9,210.9,0,0,76
117491,29/05/12,9872,320485,205.9125,205.9125,0,0,85
117492,29/05/12,9872,378934,205.9125,205.9125,0,0,40
117494,29/05/12,9872,222765,205.2,205.2,0,0,62
117495,29/05/12,9872,223245,210.9,200.925,0,1,100
117496,29/05/12,9872,223153,210.9,212.325,0,1,71
117498,29/05/12,9872,245387,469.5375,469.5375,0,0,13
117499,29/05/12,9872,245338,469.5375,469.5375,0,0,42
117500,29/05/12,9872,600934,462.4125,462.4125,0,0,9
117502,29/05/12,9876,216418,86.925,86.925,0,0,19
117506,29/05/12,9876,216233,128.25,128.25,0,0,35
117507,29/05/12,9876,217390,137.5125,158.175,1,0,31
117508,29/05/12,9876,217217,232.9875,232.9875,0,0,22
117509,29/05/12,9876,217777,237.975,237.975,0,0,21
117510,29/05/12,9876,219009,198.7875,198.7875,0,0,76
117511,29/05/12,9876,219029,295.6875,295.6875,0,0,36
117512,29/05/12,9876,222087,196.65,227.2875,0,0,31
117513,29/05/12,9876,320485,205.9125,205.9125,0,0,6
117514,29/05/12,9876,222765,205.2,205.2,0,0,25
117515,29/05/12,9876,223245,209.475,209.475,0,0,59
117516,29/05/12,9876,223153,212.325,212.325,0,0,47
117519,29/05/12,9876,245338,469.5375,469.5375,0,0,11
117521,29/05/12,9879,216418,85.5,85.5,0,1,25
117522,29/05/12,9879,216419,84.7875,86.2125,0,1,33
117524,29/05/12,9879,216425,131.1,131.1,0,0,6
117525,29/05/12,9879,216233,130.3875,130.3875,0,0,42
117526,29/05/12,9879,217390,134.6625,153.1875,1,1,53
117528,29/05/12,9879,217777,223.0125,223.0125,0,0,30
117530,29/05/12,9879,219009,191.6625,191.6625,0,0,40
117531,29/05/12,9879,219029,312.7875,312.7875,0,0,23
117532,29/05/12,9879,222087,206.625,234.4125,0,0,25
117534,29/05/12,9879,222765,240.825,240.825,0,0,13
117535,29/05/12,9879,223245,227.2875,227.2875,0,0,23
117536,29/05/12,9879,223153,227.2875,227.2875,0,0,18
117539,29/05/12,9880,216418,87.6375,85.5,0,1,82
117540,29/05/12,9880,216419,86.925,86.925,0,1,72
117541,29/05/12,9880,300021,85.5,85.5,0,0,14
117543,29/05/12,9880,216425,131.8125,131.8125,0,0,11
117544,29/05/12,9880,216233,126.1125,126.1125,0,0,50
117545,29/05/12,9880,217390,134.6625,161.7375,1,0,123
117546,29/05/12,9880,217217,228.7125,228.7125,0,0,26
117547,29/05/12,9880,217777,233.7,233.7,0,0,49
117548,29/05/12,9880,219844,235.125,235.125,0,0,27
117549,29/05/12,9880,219009,196.65,196.65,0,0,58
117550,29/05/12,9880,219029,299.25,299.25,0,0,32
117551,29/05/12,9880,222087,200.925,223.0125,0,0,40
117552,29/05/12,9880,320485,205.9125,205.9125,0,0,24
117553,29/05/12,9880,378934,205.9125,205.9125,0,0,26
117554,29/05/12,9880,222765,240.825,240.825,0,0,27
117555,29/05/12,9880,223245,146.775,227.2875,0,1,63
117556,29/05/12,9880,223153,159.6,227.2875,0,1,42
117558,29/05/12,9880,245387,469.5375,469.5375,0,0,10
117559,29/05/12,9880,245338,469.5375,469.5375,0,0,19
117561,29/05/12,9881,216418,106.1625,106.1625,0,0,131
117562,29/05/12,9881,216419,106.1625,106.1625,0,0,70
117563,29/05/12,9881,300021,106.875,106.875,0,0,63
117564,29/05/12,9881,216425,133.95,133.95,0,0,39
117565,29/05/12,9881,216233,130.3875,130.3875,0,0,53
117566,29/05/12,9881,217390,139.65,139.65,1,0,110
117568,29/05/12,9881,219844,313.5,313.5,0,0,7
117569,29/05/12,9881,219009,210.1875,210.1875,0,0,65
117570,29/05/12,9881,219029,327.0375,327.0375,0,0,27
117571,29/05/12,9881,222087,173.1375,218.025,0,0,61
117572,29/05/12,9881,320485,213.0375,213.0375,0,0,22
117573,29/05/12,9881,378934,213.0375,213.0375,0,0,12
117574,29/05/12,9881,222765,234.4125,234.4125,0,0,41
117575,29/05/12,9881,223245,200.925,200.925,0,0,76
117578,29/05/12,9881,245387,498.0375,498.0375,0,0,14
117579,29/05/12,9881,245338,498.0375,498.0375,0,0,29
117585,29/05/12,9890,216418,99.0375,106.875,0,1,66
117586,29/05/12,9890,216419,98.325,106.875,0,1,51
117587,29/05/12,9890,300021,99.0375,99.0375,0,0,27
117588,29/05/12,9890,216425,134.6625,134.6625,0,0,42
117589,29/05/12,9890,216233,133.95,133.95,0,0,36
117590,29/05/12,9890,217390,139.65,141.075,1,1,183
